tenure**2*MonthlyCharges**0,tenure**1*MonthlyCharges**1,tenure**0*MonthlyCharges**2,tenure**3*MonthlyCharges**0,tenure**2*MonthlyCharges**1,tenure**1*MonthlyCharges**2,tenure**0*MonthlyCharges**3,tenure**2*TotalCharges**0,tenure**1*TotalCharges**1,tenure**0*TotalCharges**2,tenure**3*TotalCharges**0,tenure**2*TotalCharges**1,tenure**1*TotalCharges**2,tenure**0*TotalCharges**3,MonthlyCharges**2*TotalCharges**0,MonthlyCharges**1*TotalCharges**1,MonthlyCharges**0*TotalCharges**2,MonthlyCharges**3*TotalCharges**0,MonthlyCharges**2*TotalCharges**1,MonthlyCharges**1*TotalCharges**2,MonthlyCharges**0*TotalCharges**3
16.0,301.4,5677.6224999999995,64.0,1205.6,22710.489999999998,427808.8553749999,16.0,1352.4,114311.61000000002,64.0,5409.6,457246.44000000006,38648755.341000006,5677.6224999999995,25475.835,114311.61000000002,427808.8553749999,1919604.1672499997,8613379.8135,38648755.341000006
4900.0,7122.5,10353.0625,343000.0,498575.0,724714.375,1053424.109375,4900.0,494851.0,49975002.49,343000.0,34639570.0,3498250174.3,353288285102.557,10353.0625,719301.275,49975002.49,1053424.109375,73188904.73125,5084956503.3575,353288285102.557
4096.0,7072.0,12210.25,262144.0,452608.0,781456.0,1349232.625,4096.0,452432.0,49974295.5625,262144.0,28955648.0,3198354916.0,353280788905.2031,12210.25,781152.125,49974295.5625,1349232.625,86317309.8125,5522159659.65625,353280788905.2031
961.0,2497.0499999999997,6488.3025,29791.0,77408.54999999999,201137.3775,522632.76637499995,961.0,76619.59999999999,6108806.56,29791.0,2375207.5999999996,189373003.35999998,15098526293.696,6488.3025,199087.37999999998,6108806.56,522632.76637499995,16036488.458999997,492064368.40799993,15098526293.696
4356.0,6992.7,11225.4025,287496.0,461518.2,740876.5650000001,1189331.394875,4356.0,460366.5,48654112.5625,287496.0,30384189.0,3211171429.125,339374598651.5781,11225.4025,739027.7375,48654112.5625,1189331.394875,78299988.78812501,5154903225.996875,339374598651.5781
1.0,78.65,6185.822500000001,1.0,78.65,6185.822500000001,486514.9396250001,1.0,78.65,6185.822500000001,1.0,78.65,6185.822500000001,486514.9396250001,6185.822500000001,6185.822500000001,6185.822500000001,486514.9396250001,486514.9396250001,486514.9396250001,486514.9396250001
2809.0,1028.1999999999998,376.35999999999996,148877.0,54494.59999999999,19947.079999999998,7301.383999999998,2809.0,58848.549999999996,1232877.1224999998,148877.0,3118973.15,65342487.49249999,1368925112.9678748,376.35999999999996,21540.789999999997,1232877.1224999998,7301.383999999998,417891.32599999994,23917816.176499996,1368925112.9678748
4.0,149.7,5602.522499999999,8.0,299.4,11205.044999999998,419348.8091249999,4.0,312.8,24460.960000000003,8.0,625.6,48921.920000000006,3825694.144000001,5602.522499999999,11706.539999999999,24460.960000000003,419348.8091249999,876234.5189999999,1830902.8560000001,3825694.144000001
1.0,74.35,5527.922499999999,1.0,74.35,5527.922499999999,411001.03787499986,1.0,74.35,5527.922499999999,1.0,74.35,5527.922499999999,411001.03787499986,5527.922499999999,5527.922499999999,5527.922499999999,411001.03787499986,411001.03787499986,411001.03787499986,411001.03787499986
1444.0,2171.7,3266.1225,54872.0,82524.59999999999,124112.655,186658.900875,1444.0,85524.7,5065425.4225,54872.0,3249938.6,192486166.055,11400499727.149626,3266.1225,128624.6475,5065425.4225,186658.900875,7350898.604625001,289489062.89587504,11400499727.149626
5184.0,8211.6,13007.4025,373248.0,591235.2000000001,936532.98,1483494.255125,5184.0,609710.4,71710411.24000001,373248.0,43899148.800000004,5163149609.280001,607258104462.5681,13007.4025,965798.2100000001,71710411.24000001,1483494.255125,110149285.8505,8178572401.922001,607258104462.5681
64.0,156.4,382.20250000000004,512.0,1251.2,3057.6200000000003,7472.0588750000015,64.0,1289.2,25969.322500000002,512.0,10313.6,207754.58000000002,4184956.3208750007,382.20250000000004,3150.4825,25969.322500000002,7472.0588750000015,61591.932875000006,507700.25487500004,4184956.3208750007
144.0,241.79999999999998,406.0224999999999,1728.0,2901.6,4872.269999999999,8181.353374999998,144.0,3128.3999999999996,67964.48999999999,1728.0,37540.799999999996,815573.8799999999,17718342.542999998,406.0224999999999,5253.105,67964.48999999999,8181.353374999998,105850.06574999998,1369484.4734999996,17718342.542999998
1936.0,4184.4,9044.009999999998,85184.0,184113.59999999998,397936.43999999994,860085.3509999998,1936.0,178664.2,16488066.302500002,85184.0,7861224.800000001,725474917.3100001,66950617624.61639,9044.009999999998,386158.305,16488066.302500002,860085.3509999998,36723654.8055,1568015105.3677502,66950617624.61639
1.0,69.65,4851.1225,1.0,69.65,4851.1225,337880.68212500005,1.0,69.65,4851.1225,1.0,69.65,4851.1225,337880.68212500005,4851.1225,4851.1225,4851.1225,337880.68212500005,337880.68212500005,337880.68212500005,337880.68212500005
3136.0,1394.3999999999999,620.0099999999999,175616.0,78086.4,34720.55999999999,15438.248999999996,3136.0,74704.0,1779556.0,175616.0,4183424.0,99655136.0,2373927704.0,620.0099999999999,33216.6,1779556.0,15438.248999999996,827093.34,44310944.4,2373927704.0
169.0,727.35,3130.4025,2197.0,9455.550000000001,40695.2325,175146.01987500003,169.0,9546.550000000001,539269.9225,2197.0,124105.15000000001,7010508.9925,396012867.587875,3130.4025,41086.88250000001,539269.9225,175146.01987500003,2298811.0758750006,30172152.163875002,396012867.587875
1.0,24.8,615.0400000000001,1.0,24.8,615.0400000000001,15252.992000000002,1.0,24.8,615.0400000000001,1.0,24.8,615.0400000000001,15252.992000000002,615.0400000000001,615.0400000000001,615.0400000000001,15252.992000000002,15252.992000000002,15252.992000000002,15252.992000000002
441.0,943.95,2020.5025000000003,9261.0,19822.95,42430.552500000005,90821.58737500002,441.0,19451.25,857939.0625,9261.0,408476.25,18016720.3125,794666056.640625,2020.5025000000003,41634.9375,857939.0625,90821.58737500002,1871490.440625,38564360.859375,794666056.640625
1089.0,2643.2999999999997,6416.009999999999,35937.0,87228.9,211728.33,513922.4009999999,1089.0,85908.90000000001,6777170.890000001,35937.0,2834993.7,223646639.37,17643008977.937004,6416.009999999999,208524.33,6777170.890000001,513922.4009999999,16702798.832999999,542851388.289,17643008977.937004
5184.0,7444.8,10691.560000000001,373248.0,536025.6,769792.3200000001,1105507.3040000002,5184.0,530830.7999999999,54355968.02249999,373248.0,38219817.599999994,3913629697.6199994,400747527641.08453,10691.560000000001,762332.01,54355968.02249999,1105507.3040000002,78825129.834,5620407093.5265,400747527641.08453
3844.0,5623.400000000001,8226.49,238328.0,348650.80000000005,510042.38,746142.643,3844.0,346359.89999999997,31208423.6025,238328.0,21474313.799999997,1934922263.355,174344298034.18613,8226.49,506691.015,31208423.6025,746142.643,45956875.0605,2830604020.74675,174344298034.18613
1936.0,2158.2,2405.9024999999997,85184.0,94960.79999999999,105859.70999999999,118009.51762499998,1936.0,99660.0,5130225.0,85184.0,4385040.0,225729900.0,11619959625.0,2405.9024999999997,111098.25,5130225.0,118009.51762499998,5449369.1625,251637536.25,11619959625.0
256.0,1114.4,4851.1225,4096.0,17830.4,77617.96,337880.68212500005,256.0,16692.8,1088474.89,4096.0,267084.8,17415598.24,1135605852.7369998,4851.1225,72665.845,1088474.89,337880.68212500005,5061176.104250001,75812276.0885,1135605852.7369998
4624.0,5994.200000000001,7770.422500000001,314432.0,407605.60000000003,528388.73,684962.7433750001,4624.0,418094.6,37803437.402499996,314432.0,28430432.799999997,2570633743.37,232432544697.4011,7770.422500000001,541985.8675,37803437.402499996,684962.7433750001,47776054.220125005,3332373007.030375,232432544697.4011
4356.0,7299.599999999999,12232.359999999999,287496.0,481773.6,807335.7599999999,1352899.0159999998,4356.0,475916.10000000003,51996357.722500004,287496.0,31410462.6,3431759609.6850004,374937936083.2892,12232.359999999999,797520.01,51996357.722500004,1352899.0159999998,88205713.10599999,5750797164.1085005,374937936083.2892
64.0,645.2,6504.422500000001,512.0,5161.6,52035.380000000005,524581.6746250001,64.0,5066.4,401068.88999999996,512.0,40531.2,3208551.1199999996,253996928.03699994,6504.422500000001,51075.645,401068.88999999996,524581.6746250001,4119250.76925,32346205.978499997,253996928.03699994
256.0,1119.2,4893.0025000000005,4096.0,17907.2,78288.04000000001,342265.52487500006,256.0,19288.0,1453230.25,4096.0,308608.0,23251684.0,1751869066.375,4893.0025000000005,84324.725,1453230.25,342265.52487500006,5898514.513750001,101653455.9875,1751869066.375
4900.0,1424.5,414.12250000000006,343000.0,99715.0,28988.575000000004,8427.392875000001,4900.0,102067.0,2126055.61,343000.0,7144690.0,148823892.7,3100001684.9409995,414.12250000000006,29672.335,2126055.61,8427.392875000001,603832.01725,43265231.6635,3100001684.9409995
2116.0,3875.5,7098.0625,97336.0,178273.0,326510.875,598011.765625,2116.0,176989.6,14804025.76,97336.0,8141521.600000001,680985184.96,56959969514.175995,7098.0625,324160.3,14804025.76,598011.765625,27310505.275,1247239170.28,56959969514.175995
4.0,161.2,6496.359999999999,8.0,322.4,12992.719999999998,523606.61599999986,4.0,311.6,24273.640000000003,8.0,623.2,48547.280000000006,3781833.1120000007,6496.359999999999,12557.48,24273.640000000003,523606.61599999986,1012132.8879999999,1956455.384,3781833.1120000007
484.0,1248.5,3220.5625,10648.0,27467.0,70852.375,182766.921875,484.0,28706.699999999997,1702633.5224999997,10648.0,631547.3999999999,37457937.495,2221681351.8341246,3220.5625,74050.23749999999,1702633.5224999997,182766.921875,4202350.978124999,96624452.40187499,2221681351.8341246
4900.0,6230.0,7921.0,343000.0,436100.0,554470.0,704969.0,4900.0,440524.0,39604366.239999995,343000.0,30836680.0,2772305636.7999997,249238197621.56796,7921.0,560094.7999999999,39604366.239999995,704969.0,49848437.199999996,3524788595.3599997,249238197621.56796
676.0,920.4,1253.1599999999999,17576.0,23930.399999999998,32582.159999999996,44361.863999999994,676.0,25443.600000000002,957657.9600000001,17576.0,661533.6000000001,24899106.96,937164079.6560001,1253.1599999999999,34642.44,957657.9600000001,44361.863999999994,1226342.376,33901091.784,937164079.6560001
1.0,69.35,4809.422499999999,1.0,69.35,4809.422499999999,333533.4503749999,1.0,69.35,4809.422499999999,1.0,69.35,4809.422499999999,333533.4503749999,4809.422499999999,4809.422499999999,4809.422499999999,333533.4503749999,333533.4503749999,333533.4503749999,333533.4503749999
1.0,49.9,2490.0099999999998,1.0,49.9,2490.0099999999998,124251.49899999998,1.0,49.9,2490.0099999999998,1.0,49.9,2490.0099999999998,124251.49899999998,2490.0099999999998,2490.0099999999998,2490.0099999999998,124251.49899999998,124251.49899999998,124251.49899999998,124251.49899999998
169.0,712.4,3003.0399999999995,2197.0,9261.199999999999,39039.52,164566.59199999998,169.0,9506.9,534799.69,2197.0,123589.7,6952395.969999999,391099013.29699993,3003.0399999999995,40075.24,534799.69,164566.59199999998,2196123.152,29307023.011999995,391099013.29699993
100.0,455.5,2074.8025,1000.0,4555.0,20748.024999999998,94507.25387499998,100.0,4026.0,162086.76,1000.0,40260.0,1620867.6,65256129.576000005,2074.8025,18338.43,162086.76,94507.25387499998,835315.4865,7383051.918,65256129.576000005
676.0,1038.7,1596.0025000000003,17576.0,27006.2,41496.06500000001,63760.29987500002,676.0,26617.5,1048064.0625,17576.0,692055.0,27249665.625,1072955583.984375,1596.0025000000003,40898.8125,1048064.0625,63760.29987500002,1633907.5593750002,41870159.296875,1072955583.984375
225.0,291.75,378.30249999999995,3375.0,4376.25,5674.537499999999,7357.983624999999,225.0,5112.75,116178.72250000002,3375.0,76691.25,1742680.8375000004,39599517.56412501,378.30249999999995,6629.5325,116178.72250000002,7357.983624999999,128944.407125,2259676.152625,39599517.56412501
5184.0,8290.800000000001,13259.522500000001,373248.0,596937.6000000001,954685.6200000001,1526834.0158750003,5184.0,601178.4,69717490.09000002,373248.0,43284844.800000004,5019659286.480001,582120127004.4731,13259.522500000001,961467.9550000001,69717490.09000002,1526834.0158750003,110713035.01825002,8027968983.8635025,582120127004.4731
169.0,1259.05,9379.922499999999,2197.0,16367.65,121938.99249999998,908445.4941249999,169.0,16062.15,1526583.8025,2197.0,208807.94999999998,19845589.4325,1886170617.178875,9379.922499999999,119663.01749999999,1526583.8025,908445.4941249999,11589363.244874999,147849641.27212498,1886170617.178875
49.0,348.25,2475.0625,343.0,2437.75,17325.4375,123134.359375,49.0,2319.1,109759.69,343.0,16233.699999999999,768317.8300000001,36363385.297,2475.0625,16482.175,109759.69,123134.359375,819988.2062499999,5460544.5775,36363385.297
225.0,835.5,3102.4900000000002,3375.0,12532.5,46537.350000000006,172808.69300000003,225.0,13497.0,809640.0399999999,3375.0,202455.0,12144600.6,728514107.9919999,3102.4900000000002,50118.86,809640.0399999999,172808.69300000003,2791620.5020000003,45096950.228,728514107.9919999
1.0,19.75,390.0625,1.0,19.75,390.0625,7703.734375,1.0,19.75,390.0625,1.0,19.75,390.0625,7703.734375,390.0625,390.0625,390.0625,7703.734375,7703.734375,7703.734375,7703.734375
784.0,1677.2,3588.0099999999998,21952.0,46961.6,100464.28,214921.79899999997,784.0,46331.6,2738032.0900000003,21952.0,1297284.8,76664898.52000001,4530621699.323001,3588.0099999999998,99116.53,2738032.0900000003,214921.79899999997,5937080.147,164008122.191,4530621699.323001
529.0,2150.5,8742.25,12167.0,49461.5,201071.75,817400.375,529.0,53855.65,5482856.402500001,12167.0,1238679.95,126105697.25750002,12838382409.273878,8742.25,218934.92500000002,5482856.402500001,817400.375,20470415.4875,512647073.6337501,12838382409.273878
2116.0,892.4,376.35999999999996,97336.0,41050.4,17312.559999999998,7301.383999999998,2116.0,44074.9,918051.4225,97336.0,2027445.4000000001,42230365.435,879630970.468375,376.35999999999996,18588.109999999997,918051.4225,7301.383999999998,360609.3339999999,17810197.596499998,879630970.468375
1024.0,3403.2,11310.322499999998,32768.0,108902.4,361930.31999999995,1202852.7978749997,1024.0,112664.0,12395680.5625,32768.0,3605248.0,396661778.0,43642092340.421875,11310.322499999998,374431.76249999995,12395680.5625,1202852.7978749997,39820817.941874996,1318280627.8218749,43642092340.421875
4.0,190.3,9053.522500000001,8.0,380.6,18107.045000000002,861442.6658750002,4.0,393.8,38769.61,8.0,787.6,77539.22,7633736.209000001,9053.522500000001,18735.035,38769.61,861442.6658750002,1782638.58025,3688928.3915000004,7633736.209000001
2601.0,4360.5,7310.25,132651.0,222385.5,372822.75,625026.375,2601.0,225519.44999999998,19553641.8025,132651.0,11501491.95,997235731.9274999,86465226368.56487,7310.25,378076.725,19553641.8025,625026.375,32325559.987499997,1671836374.1137497,86465226368.56487
5184.0,1479.6000000000001,422.3025,373248.0,106531.20000000001,30405.78,8678.316375,5184.0,103143.59999999999,2052199.5025,373248.0,7426339.199999999,147758364.18,2939878397.306375,422.3025,29438.9025,2052199.5025,8678.316375,604969.446375,42172699.776375,2939878397.306375
16.0,299.8,5617.5025000000005,64.0,1199.2,22470.010000000002,421031.81237500004,16.0,1234.8,95295.68999999999,64.0,4939.2,381182.75999999995,29417779.502999995,5617.5025000000005,23137.065,95295.68999999999,421031.81237500004,1734123.02175,7142411.965499999,29417779.502999995
529.0,2393.15,10826.4025,12167.0,55042.450000000004,249007.2575,1126487.180125,529.0,56812.299999999996,6101394.01,12167.0,1306682.9,140332062.23,15071053344.101,10826.4025,257013.90499999997,6101394.01,1126487.180125,26742296.815249994,634850046.7405,15071053344.101
2500.0,1027.5,422.3025,125000.0,51375.0,21115.125,8678.316375,2500.0,53512.5,1145435.0625,125000.0,2675625.0,57271753.125,1225901875.640625,422.3025,21993.6375,1145435.0625,8678.316375,451969.25062500004,23538690.534375,1225901875.640625
2704.0,4147.0,6360.0625,140608.0,215644.0,330723.25,507214.984375,2704.0,219325.6,17789836.84,140608.0,11404931.200000001,925071515.68,75033973823.752,6360.0625,336369.55,17789836.84,507214.984375,26825471.6125,1418739487.99,75033973823.752
4489.0,7075.2,11151.359999999999,300763.0,474038.39999999997,747141.1199999999,1177583.616,4489.0,476514.05,50582677.622499995,300763.0,31926441.349999998,3389039400.7074995,359751590652.86334,11151.359999999999,751043.0399999999,50582677.622499995,1177583.616,79310145.02399999,5341530756.935999,359751590652.86334
4489.0,5617.95,7030.822499999999,300763.0,376402.64999999997,471065.1074999999,589534.4666249999,4489.0,374449.60000000003,31234685.44,300763.0,25088123.200000003,2092723924.48,174564409987.07202,7030.822499999999,468620.88,31234685.44,589534.4666249999,39293860.787999995,2619028374.144,174564409987.07202
144.0,236.39999999999998,388.09,1728.0,2836.7999999999997,4657.08,7645.373,144.0,3100.2000000000003,66744.72250000002,1728.0,37202.4,800936.6700000002,17243499.057875007,388.09,5089.495,66744.72250000002,7645.373,100263.0515,1314871.0332500003,17243499.057875007
225.0,1130.25,5677.6224999999995,3375.0,16953.75,85164.3375,427808.8553749999,225.0,16718.25,1242221.7025,3375.0,250773.75,18633325.537499998,1384518198.521375,5677.6224999999995,83981.34249999998,1242221.7025,427808.8553749999,6327994.157374999,93601405.28337498,1384518198.521375
144.0,1199.4,9990.0025,1728.0,14392.800000000001,119880.03,998500.7498750001,144.0,13593.0,1283122.5625,1728.0,163116.0,15397470.75,1453457082.671875,9990.0025,113218.3625,1283122.5625,998500.7498750001,11316175.331875,128248100.121875,1453457082.671875
5184.0,7045.2,9574.6225,373248.0,507254.39999999997,689372.82,936876.8116249999,5184.0,492573.60000000003,46803385.690000005,373248.0,35465299.2,3369843769.6800003,320196002520.9971,9574.6225,669421.205,46803385.690000005,936876.8116249999,65502864.90924999,4579711289.7665,320196002520.9971
1849.0,3403.4500000000003,6264.722500000001,79507.0,146348.35,269383.0675,495852.7858750001,1849.0,153363.8,12720635.559999999,79507.0,6594643.399999999,546987329.0799999,45369418788.296,6264.722500000001,282296.39,12720635.559999999,495852.7858750001,22343759.268500004,1006838304.574,45369418788.296
169.0,256.75,390.0625,2197.0,3337.75,5070.8125,7703.734375,169.0,3454.75,70623.0625,2197.0,44911.75,918099.8125,18768078.859375,390.0625,5248.5625,70623.0625,7703.734375,103659.109375,1394805.484375,18768078.859375
2500.0,5437.5,11826.5625,125000.0,271875.0,591328.125,1286138.671875,2500.0,271595.0,29505537.609999996,125000.0,13579750.0,1475276880.4999998,160271129743.75897,11826.5625,590719.125,29505537.609999996,1286138.671875,64240704.84375,3208727215.0874996,160271129743.75897
3721.0,1525.0,625.0,226981.0,93025.0,38125.0,15625.0,3721.0,91399.34999999999,2245052.7224999997,226981.0,5575360.35,136948216.0725,3363874746.7578745,625.0,37458.75,2245052.7224999997,15625.0,936468.75,56126318.06249999,3363874746.7578745
5184.0,1497.6000000000001,432.64000000000004,373248.0,107827.20000000001,31150.08,8998.912000000002,5184.0,109526.40000000001,2314049.44,373248.0,7885900.800000001,166611559.68,3520132008.128,432.64000000000004,31640.960000000003,2314049.44,8998.912000000002,658131.9680000001,48132228.352,3520132008.128
1369.0,3330.0,8100.0,50653.0,123210.0,299700.0,729000.0,1369.0,124754.75,11368698.0625,50653.0,4615925.75,420641828.3125,38332407692.234375,8100.0,303457.5,11368698.0625,729000.0,27311175.0,1023182825.625,38332407692.234375
4096.0,6032.0,8883.0625,262144.0,386048.0,568516.0,837228.640625,4096.0,389209.6,36983425.95999999,262144.0,24909414.4,2366939261.4399996,224911006633.14395,8883.0625,573171.95,36983425.95999999,837228.640625,54021456.287499994,3485687896.7299995,224911006633.14395
1.0,50.55,2555.3025,1.0,50.55,2555.3025,129170.54137499999,1.0,50.55,2555.3025,1.0,50.55,2555.3025,129170.54137499999,2555.3025,2555.3025,2555.3025,129170.54137499999,129170.54137499999,129170.54137499999,129170.54137499999
81.0,182.25,410.0625,729.0,1640.25,3690.5625,8303.765625,81.0,1551.1499999999999,29704.5225,729.0,13960.349999999999,267340.7025,5119574.4528749995,410.0625,3490.0875,29704.5225,8303.765625,70674.271875,601516.580625,5119574.4528749995
441.0,2044.35,9477.0225,9261.0,42931.35,199017.47249999997,922588.1403749998,441.0,44509.5,4492280.25,9261.0,934699.5,94337885.25,9521387989.875,9477.0225,206333.32499999998,4492280.25,922588.1403749998,20086549.18875,437323482.3375,9521387989.875
9.0,59.550000000000004,394.02250000000004,27.0,178.65,1182.0675,7821.346625000001,9.0,193.64999999999998,4166.702499999999,27.0,580.9499999999999,12500.107499999998,268960.64637499995,394.02250000000004,1281.3175,4166.702499999999,7821.346625000001,25434.152375000005,82709.044625,268960.64637499995
3249.0,6153.150000000001,11653.202500000001,185193.0,350729.55000000005,664232.5425000001,1257963.2098750002,3249.0,340281.45,35639109.0225,185193.0,19396042.650000002,2031429214.2825,212760134997.97165,11653.202500000001,644445.3075000001,35639109.0225,1257963.2098750002,69567870.94462502,3847241818.978875,212760134997.97165
324.0,1346.3999999999999,5595.04,5832.0,24235.199999999997,100710.72,418508.99199999997,324.0,25884.899999999998,2067987.8024999998,5832.0,465928.19999999995,37223780.44499999,2973869859.3851247,5595.04,107566.14,2067987.8024999998,418508.99199999997,8045947.272,154685487.62699997,2973869859.3851247
3249.0,1145.7,404.01000000000005,185193.0,65304.9,23028.570000000003,8120.6010000000015,3249.0,61998.9,1183091.29,185193.0,3533937.3000000003,67436203.53,1286848396.1330001,404.01000000000005,21862.770000000004,1183091.29,8120.6010000000015,439441.67700000014,23780134.929,1286848396.1330001
841.0,580.0,400.0,24389.0,16820.0,11600.0,8000.0,841.0,17379.699999999997,359160.48999999993,24389.0,504011.29999999993,10415654.209999997,215244881.65699995,400.0,11986.0,359160.48999999993,8000.0,239720.0,7183209.799999999,215244881.65699995
1.0,24.7,610.0899999999999,1.0,24.7,610.0899999999999,15069.222999999998,1.0,24.7,610.0899999999999,1.0,24.7,610.0899999999999,15069.222999999998,610.0899999999999,610.0899999999999,610.0899999999999,15069.222999999998,15069.222999999998,15069.222999999998,15069.222999999998
2116.0,3440.7999999999997,5595.04,97336.0,158276.8,257371.84,418508.99199999997,2116.0,163221.80000000002,12590432.89,97336.0,7508202.800000001,579159912.94,44674633023.587006,5595.04,265412.84,12590432.89,418508.99199999997,19852880.432,941764380.172,44674633023.587006
5184.0,7779.599999999999,11674.8025,373248.0,560131.2,840585.78,1261462.410125,5184.0,562075.2000000001,60943003.56,373248.0,40469414.400000006,4387896256.32,475757651591.49603,11674.8025,843503.13,60943003.56,1261462.410125,91140513.1965,6584891534.658,475757651591.49603
25.0,102.75,422.3025,125.0,513.75,2111.5125,8678.316375,25.0,480.5,9235.21,125.0,2402.5,46176.049999999996,887503.6809999999,422.3025,1974.855,9235.21,8678.316375,40583.27025,189783.5655,887503.6809999999
2401.0,2555.35,2719.6225,117649.0,125212.15,133261.5025,141828.313375,2401.0,126603.75,6675764.0625,117649.0,6203583.75,327112439.0625,17248505396.484375,2719.6225,134742.5625,6675764.0625,141828.313375,7026824.634374999,348141095.859375,17248505396.484375
121.0,504.9,2106.81,1331.0,5553.9,23174.91,96702.579,121.0,5740.9,272379.61,1331.0,63149.899999999994,2996175.71,142154918.459,2106.81,23955.21,272379.61,96702.579,1099544.139,12502224.099,142154918.459
784.0,2934.4,10983.039999999999,21952.0,82163.2,307525.12,1151022.592,784.0,85289.40000000001,9278420.602500001,21952.0,2388103.2,259795776.87000003,28262533076.24513,10983.039999999999,319226.04000000004,9278420.602500001,1151022.592,33454888.992000002,972378479.1420001,28262533076.24513
2116.0,922.3000000000001,402.00250000000005,97336.0,42425.8,18492.115,8060.150125000001,2116.0,41492.0,813604.0,97336.0,1908632.0,37425784.0,733870808.0,402.00250000000005,18085.100000000002,813604.0,8060.150125000001,362606.25500000006,16312760.200000001,733870808.0
121.0,991.6500000000001,8127.022500000001,1331.0,10908.150000000001,89397.24750000001,732651.0783750002,121.0,10867.45,976045.2025000001,1331.0,119541.95000000001,10736497.227500001,964283857.8098751,8127.022500000001,89063.6925,976045.2025000001,732651.0783750002,8029091.878875001,87990475.00537501,964283857.8098751
529.0,1882.55,6699.422499999999,12167.0,43298.65,154086.71749999997,548347.7316249999,529.0,41649.549999999996,3279177.7224999997,12167.0,957939.6499999999,75421087.61749999,5938098978.7891245,6699.422499999999,148218.07249999998,3279177.7224999997,548347.7316249999,12131649.234124998,268400696.58662495,5938098978.7891245
3364.0,4628.4,6368.04,195112.0,268447.19999999995,369346.32,508169.592,3364.0,262557.30000000005,20492370.922500003,195112.0,15228323.400000002,1188557513.505,92765889310.51915,6368.04,361242.63,20492370.922500003,508169.592,28827161.873999998,1635291199.6155002,92765889310.51915
2401.0,3684.8,5655.040000000001,117649.0,180555.2,277096.96,425259.0080000001,2401.0,180236.7,13529890.89,117649.0,8831598.3,662964653.61,49766997660.687004,5655.040000000001,276608.16000000003,13529890.89,425259.0080000001,20800933.632000003,1017447794.9280001,49766997660.687004
4.0,38.6,372.49,8.0,77.2,744.98,7189.057000000001,4.0,88.8,1971.36,8.0,177.6,3942.72,87528.38399999999,372.49,856.92,1971.36,7189.057000000001,16538.556,38047.248,87528.38399999999
49.0,170.45000000000002,592.9225,343.0,1193.15,4150.4575,14437.662875000002,49.0,1055.95,22755.7225,343.0,7391.650000000001,159290.0575,3432700.739125,592.9225,3673.1975,22755.7225,14437.662875000002,89442.35912500002,554101.842875,3432700.739125
4356.0,5626.5,7267.5625,287496.0,371349.0,479659.125,619559.703125,4356.0,365531.10000000003,30673320.722500004,287496.0,24125052.6,2024439167.6850002,169879585823.45792,7267.5625,472144.3375,30673320.722500004,619559.703125,40250304.771875,2614900591.5931253,169879585823.45792
1.0,75.1,5640.009999999999,1.0,75.1,5640.009999999999,423564.75099999993,1.0,75.1,5640.009999999999,1.0,75.1,5640.009999999999,423564.75099999993,5640.009999999999,5640.009999999999,5640.009999999999,423564.75099999993,423564.75099999993,423564.75099999993,423564.75099999993
1764.0,2356.2000000000003,3147.21,74088.0,98960.40000000001,132182.82,176558.481,1764.0,100247.7,5697052.922499999,74088.0,4210403.399999999,239276222.74499997,13598010768.069122,3147.21,133902.285,5697052.922499999,176558.481,7511918.1885,319604668.95225,13598010768.069122
625.0,505.0,408.03999999999996,15625.0,12625.0,10201.0,8242.408,625.0,12697.5,257962.40999999997,15625.0,317437.5,6449060.249999999,131019108.03899997,408.03999999999996,10259.58,257962.40999999997,8242.408,207243.516,5210840.681999999,131019108.03899997
16.0,338.4,7157.159999999999,64.0,1353.6,28628.639999999996,605495.7359999999,16.0,1440.4,129672.01000000001,64.0,5761.6,518688.04000000004,46694890.80100001,7157.159999999999,30464.46,129672.01000000001,605495.7359999999,2577293.3159999996,10970252.046,46694890.80100001
4900.0,1361.5,378.30249999999995,343000.0,95305.0,26481.174999999996,7357.983624999999,4900.0,91245.0,1699112.25,343000.0,6387150.0,118937857.5,2214792817.875,378.30249999999995,25353.075,1699112.25,7357.983624999999,493117.30874999997,33047733.2625,2214792817.875
169.0,703.9499999999999,2932.2225,2197.0,9151.349999999999,38118.8925,158779.848375,169.0,9113.65,491471.1024999999,2197.0,118477.45,6389124.332499999,344545816.4076249,2932.2225,37961.8575,491471.1024999999,158779.848375,2055634.5836249997,26613160.200374994,344545816.4076249
3600.0,1233.0,422.3025,216000.0,73980.0,25338.15,8678.316375,3600.0,72303.0,1452145.5025,216000.0,4338180.0,87128730.14999999,1749907937.7876248,422.3025,24763.7775,1452145.5025,8678.316375,508895.627625,29841590.076375,1749907937.7876248
36.0,295.5,2425.5625,216.0,1773.0,14553.375,119458.953125,36.0,1533.6,65331.36,216.0,9201.599999999999,391988.16000000003,16698695.616,2425.5625,12588.3,65331.36,119458.953125,619973.7749999999,3217569.48,16698695.616
3136.0,4796.400000000001,7335.922500000001,175616.0,268598.4,410811.66000000003,628321.7621250001,3136.0,270169.2,23275317.8025,175616.0,15129475.200000001,1303417796.9399998,112290606972.27112,7335.922500000001,413214.1425,23275317.8025,628321.7621250001,35391791.305125006,1993530969.784125,112290606972.27112
